"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVentures","density"
"12542",9,0.323232323232323,186.181818181818,0.189907412699017,0.189907412699017,0.189907412699017,576,"2",6,47,0.5,4,1.5
"12543",9,0.384545038866027,498.37037037037,0.124076841663411,0.124076841663411,0.124076841663411,1296,"3",6,47,0.5,4,1.5
"12544",9,0.489597334229391,1128.03225806452,0.0866410350084249,0.0866410350084249,0.0866410350084249,2304,"4",6,47,0.5,4,1.5
"12545",9,1.25024801587302,1260.25,0.028577346449556,0.028577346449556,0.028577346449556,1008,"5",6,47,0.5,4,1.5
"12546",10,NA,NA,0,0,0,144,"1",6,47,0.5,4,1.5
"12547",10,-0.0858864379084967,-49.4705882352941,-0.259447059844805,0,NA,576,"2",6,47,0.5,4,1.5
"12548",10,-0.932980599647266,-1209.14285714286,-0.037346112212187,0,NA,1296,"3",6,47,0.5,4,1.5
"12549",10,-1.03551136363636,-2385.81818181818,-0.0333930687632376,0,NA,2304,"4",6,47,0.5,4,1.5
"12550",10,-1.21527777777778,-1225,-0.0281745265969475,0,NA,1008,"5",6,47,0.5,4,1.5
"12551",1,-0.453703703703704,-65.3333333333333,-0.101946330038679,0,NA,144,"1",6,47,0.5,4,2
"12552",1,0.805803571428572,464.142857142857,0.063414188418306,0.063414188418306,0.063414188418306,576,"2",6,47,0.5,4,2
"12553",1,0.833829365079365,1080.64285714286,0.0586292644294608,0.0586292644294608,0.0586292644294608,1296,"3",6,47,0.5,4,2
"12554",1,1.94460227272727,4480.36363636364,0.0250895166988662,0.0250895166988662,0.0250895166988662,2304,"4",6,47,0.5,4,2
"12555",1,-3.24107142857143,-3267,-0.0150384378451045,0,NA,1008,"5",6,47,0.5,4,2
"12556",2,NA,NA,0,0,0,144,"1",6,47,0.5,4,2
"12557",2,2.43836805555556,1404.5,0.0190493636561541,0.0190493636561541,0.0190493636561541,576,"2",6,47,0.5,4,2
"12558",2,1.58730158730159,2057.14285714286,0.0296048914660242,0.0296048914660242,0.0296048914660242,1296,"3",6,47,0.5,4,2
"12559",2,0.663388614766082,1528.44736842105,0.0822180806682439,0.0822180806682439,0.0822180806682439,2304,"4",6,47,0.5,4,2
"12560",2,0.468541986687148,472.290322580645,0.137560638135897,0.137560638135897,0.137560638135897,1008,"5",6,47,0.5,4,2
"12561",3,0.278549382716049,40.1111111111111,0.274523749889988,0.274523749889988,0.274523749889988,144,"1",6,47,0.5,4,2
"12562",3,0.445987654320988,256.888888888889,0.142507074287456,0.142507074287456,0.142507074287456,576,"2",6,47,0.5,4,2
"12563",3,0.584390717878372,757.37037037037,0.0993397914924791,0.0993397914924791,0.0993397914924791,1296,"3",6,47,0.5,4,2
"12564",3,0.52833464360587,1217.28301886792,0.110427865388554,0.110427865388554,0.110427865388554,2304,"4",6,47,0.5,4,2
"12565",3,0.470123626373626,473.884615384615,0.124919566116482,0.124919566116482,0.124919566116482,1008,"5",6,47,0.5,4,2
"12566",4,-0.105034722222222,-15.125,-0.314257481345542,0,NA,144,"1",6,47,0.5,4,2
"12567",4,-1.12037037037037,-645.333333333333,-0.0335288182638247,0,NA,576,"2",6,47,0.5,4,2
"12568",4,-8.34567901234568,-10816,-0.00479619058562553,0,NA,1296,"3",6,47,0.5,4,2
"12569",4,0.763950892857143,1760.14285714286,0.0651877868395846,0.0651877868395846,0.0651877868395846,2304,"4",6,47,0.5,4,2
"12570",4,0.476327312534209,480.137931034483,0.1315316424097,0.1315316424097,0.1315316424097,1008,"5",6,47,0.5,4,2
"12571",5,-1.53125,-220.5,-0.0465362369445672,0,NA,144,"1",6,47,0.5,4,2
"12572",5,0.697544642857143,401.785714285714,0.0981500494354212,0.0981500494354212,0.0981500494354212,576,"2",6,47,0.5,4,2
"12573",5,0.670634920634921,869.142857142857,0.0941783726843234,0.0941783726843234,0.0941783726843234,1296,"3",6,47,0.5,4,2
"12574",5,0.844754464285714,1946.31428571429,0.0694623150340646,0.0694623150340646,0.0694623150340646,2304,"4",6,47,0.5,4,2
"12575",5,1.5625,1575,0.0339082169207041,0.0339082169207041,0.0339082169207041,1008,"5",6,47,0.5,4,2
"12576",6,0.390625,56.25,0.143651161422325,0.143651161422325,0.143651161422325,144,"1",6,47,0.5,4,2
"12577",6,0.410179093567251,236.263157894737,0.153585260969682,0.153585260969682,0.153585260969682,576,"2",6,47,0.5,4,2
"12578",6,0.391203703703704,507,0.167949705662156,0.167949705662156,0.167949705662156,1296,"3",6,47,0.5,4,2
"12579",6,0.536160471132898,1235.3137254902,0.107356314645096,0.107356314645096,0.107356314645096,2304,"4",6,47,0.5,4,2
"12580",6,2.98445767195767,3008.33333333333,0.0159161353667163,0.0159161353667163,0.0159161353667163,1008,"5",6,47,0.5,4,2
"12581",7,0.453703703703704,65.3333333333333,0.113594739572082,0.113594739572082,0.113594739572082,144,"1",6,47,0.5,4,2
"12582",7,0.892857142857143,514.285714285714,0.060141854675221,0.060141854675221,0.060141854675221,576,"2",6,47,0.5,4,2
"12583",7,1.66736111111111,2160.9,0.034612622251748,0.034612622251748,0.034612622251748,1296,"3",6,47,0.5,4,2
"12584",7,3.23500192901235,7453.44444444444,0.0175281351351759,0.0175281351351759,0.0175281351351759,2304,"4",6,47,0.5,4,2
"12585",7,-12.4444444444444,-12544,-0.00445436503037389,0,NA,1008,"5",6,47,0.5,4,2
"12586",8,0.501388888888889,72.2,0.141604924721048,0.141604924721048,0.141604924721048,144,"1",6,47,0.5,4,2
"12587",8,0.501736111111111,289,0.125525367804794,0.125525367804794,0.125525367804794,576,"2",6,47,0.5,4,2
"12588",8,0.389327300785634,504.568181818182,0.160537084453887,0.160537084453887,0.160537084453887,1296,"3",6,47,0.5,4,2
"12589",8,0.461812033582089,1064.01492537313,0.134515355184169,0.134515355184169,0.134515355184169,2304,"4",6,47,0.5,4,2
"12590",8,0.600586611456177,605.391304347826,0.102734852029395,0.102734852029395,0.102734852029395,1008,"5",6,47,0.5,4,2
"12591",9,0.680555555555556,98,0.0741799002274486,0.0741799002274486,0.0741799002274486,144,"1",6,47,0.5,4,2
"12592",9,NA,NA,0,0,0,576,"2",6,47,0.5,4,2
"12593",9,0.840277777777778,1089,0.062563133438908,0.062563133438908,0.062563133438908,1296,"3",6,47,0.5,4,2
"12594",9,0.897005208333333,2066.7,0.0621737515460785,0.0621737515460785,0.0621737515460785,2304,"4",6,47,0.5,4,2
"12595",9,0.970025510204082,977.785714285714,0.0617346428957956,0.0617346428957956,0.0617346428957956,1008,"5",6,47,0.5,4,2
"12596",10,0.347222222222222,50,0.105572809000084,0.105572809000084,0.105572809000084,144,"1",6,47,0.5,4,2
"12597",10,0.335744598765432,193.388888888889,0.166384228653699,0.166384228653699,0.166384228653699,576,"2",6,47,0.5,4,2
"12598",10,0.332716049382716,431.2,0.198216274262727,0.198216274262727,0.198216274262727,1296,"3",6,47,0.5,4,2
"12599",10,0.354456018518518,816.666666666667,0.189356516622222,0.189356516622222,0.189356516622222,2304,"4",6,47,0.5,4,2
"12600",10,0.384146341463415,387.219512195122,0.178657699492365,0.178657699492365,0.178657699492365,1008,"5",6,47,0.5,4,2
"12601",1,0.444444444444444,64,0.0645856533065147,0.0645856533065147,0.0645856533065147,144,"1",6,48,0.5,4,0.5
"12602",1,0.095703125,55.125,0.213204207530557,0.213204207530557,0.213204207530557,576,"2",6,48,0.5,4,0.5
"12603",1,0.146701388888889,190.125,0.108444171758271,0.108444171758271,0.108444171758271,1296,"3",6,48,0.5,4,0.5
"12604",1,0.556134259259259,1281.33333333333,0.0244935145137135,0.0244935145137135,0.0244935145137135,2304,"4",6,48,0.5,4,0.5
"12605",1,-0.104960317460317,-105.8,-0.103354568734741,0,NA,1008,"5",6,48,0.5,4,0.5
"12606",2,0.0625,9,0.183503419072274,0.183503419072274,0.183503419072274,144,"1",6,48,0.5,4,0.5
"12607",2,-0.0217013888888889,-12.5,-0.341640786499874,0,NA,576,"2",6,48,0.5,4,0.5
"12608",2,0.297325102880658,385.333333333333,0.045136289367769,0.045136289367769,0.045136289367769,1296,"3",6,48,0.5,4,0.5
"12609",2,0.139808006535948,322.117647058824,0.122349573992999,0.122349573992999,0.122349573992999,2304,"4",6,48,0.5,4,0.5
"12610",2,0.113378684807256,114.285714285714,0.193774225170145,0.193774225170145,0.193774225170145,1008,"5",6,48,0.5,4,0.5
"12611",3,NA,NA,0,0,0,144,"1",6,48,0.5,4,0.5
"12612",3,NA,NA,0,0,0,576,"2",6,48,0.5,4,0.5
"12613",3,0.236304012345679,306.25,0.0588760518856798,0.0588760518856798,0.0588760518856798,1296,"3",6,48,0.5,4,0.5
"12614",3,0.139167906746032,320.642857142857,0.110593019973756,0.110593019973756,0.110593019973756,2304,"4",6,48,0.5,4,0.5
"12615",3,0.101587301587302,102.4,0.17084380241115,0.17084380241115,0.17084380241115,1008,"5",6,48,0.5,4,0.5
"12616",4,0.0625,9,0.183503419072274,0.183503419072274,0.183503419072274,144,"1",6,48,0.5,4,0.5
"12617",4,0.146701388888889,84.5,0.0801337889922001,0.0801337889922001,0.0801337889922001,576,"2",6,48,0.5,4,0.5
"12618",4,0.0666666666666667,86.4,0.236237384174027,0.236237384174027,0.236237384174027,1296,"3",6,48,0.5,4,0.5
"12619",4,0.112313034188034,258.769230769231,0.119169670727945,0.119169670727945,0.119169670727945,2304,"4",6,48,0.5,4,0.5
"12620",4,-0.240079365079365,-242,-0.044465935734187,0,NA,1008,"5",6,48,0.5,4,0.5
"12621",5,0.173611111111111,25,0.105572809000084,0.105572809000084,0.105572809000084,144,"1",6,48,0.5,4,0.5
"12622",5,0.10204475308642,58.7777777777778,0.219810502394506,0.219810502394506,0.219810502394506,576,"2",6,48,0.5,4,0.5
"12623",5,0.0829903978052126,107.555555555556,0.231293885214193,0.231293885214193,0.231293885214193,1296,"3",6,48,0.5,4,0.5
"12624",5,0.172265625,396.9,0.0827923674162752,0.0827923674162752,0.0827923674162752,2304,"4",6,48,0.5,4,0.5
"12625",5,-0.0447668650793651,-45.125,-0.192079121358539,0,NA,1008,"5",6,48,0.5,4,0.5
"12626",6,0.0555555555555556,8,0.292893218813452,0.292893218813452,0.292893218813452,144,"1",6,48,0.5,4,0.5
"12627",6,0.0783420138888889,45.125,0.239114089747318,0.239114089747318,0.239114089747318,576,"2",6,48,0.5,4,0.5
"12628",6,0.071019804526749,92.0416666666667,0.300456075626655,0.300456075626655,0.300456075626655,1296,"3",6,48,0.5,4,0.5
"12629",6,0.102544773391813,236.263157894737,0.153585260969682,0.153585260969682,0.153585260969682,2304,"4",6,48,0.5,4,0.5
"12630",6,-0.0793650793650794,-80,-0.118033988749895,0,NA,1008,"5",6,48,0.5,4,0.5
"12631",7,-0.0625,-9,-0.154700538379251,0,NA,144,"1",6,48,0.5,4,0.5
"12632",7,0.1125,64.8,0.150163414401203,0.150163414401203,0.150163414401203,576,"2",6,48,0.5,4,0.5
"12633",7,0.117369684499314,152.111111111111,0.13008232759832,0.13008232759832,0.13008232759832,1296,"3",6,48,0.5,4,0.5
"12634",7,0.243836805555556,561.8,0.048338097138227,0.048338097138227,0.048338097138227,2304,"4",6,48,0.5,4,0.5
"12635",7,-0.0634920634920635,-64,-0.118033988749895,0,NA,1008,"5",6,48,0.5,4,0.5
"12636",8,-0.00694444444444444,-1,-0.414213562373095,0,NA,144,"1",6,48,0.5,4,0.5
"12637",8,0.078125,45,0.183503419072274,0.183503419072274,0.183503419072274,576,"2",6,48,0.5,4,0.5
"12638",8,-0.302469135802469,-392,-0.0350983390135313,0,NA,1296,"3",6,48,0.5,4,0.5
"12639",8,-0.25,-576,-0.0408329997330663,0,NA,2304,"4",6,48,0.5,4,0.5
"12640",8,-0.198412698412698,-200,-0.0488088481701516,0,NA,1008,"5",6,48,0.5,4,0.5
"12641",9,0.0277777777777778,4,0.292893218813452,0.292893218813452,0.292893218813452,144,"1",6,48,0.5,4,0.5
"12642",9,0.0783420138888889,45.125,0.239114089747318,0.239114089747318,0.239114089747318,576,"2",6,48,0.5,4,0.5
"12643",9,0.0660204475308642,85.5625,0.246629196499116,0.246629196499116,0.246629196499116,1296,"3",6,48,0.5,4,0.5
"12644",9,0.104290674603175,240.285714285714,0.129011659288615,0.129011659288615,0.129011659288615,2304,"4",6,48,0.5,4,0.5
"12645",9,-0.21875,-220.5,-0.0465362369445672,0,NA,1008,"5",6,48,0.5,4,0.5
"12646",10,NA,NA,0,0,0,144,"1",6,48,0.5,4,0.5
"12647",10,0.0493827160493827,28.4444444444444,0.338562172233852,0.338562172233852,0.338562172233852,576,"2",6,48,0.5,4,0.5
"12648",10,0.840277777777778,1089,0.0152680721653381,0.0152680721653381,0.0152680721653381,1296,"3",6,48,0.5,4,0.5
"12649",10,NA,NA,0,0,0,2304,"4",6,48,0.5,4,0.5
"12650",10,-0.620039682539683,-625,-0.019803902718557,0,NA,1008,"5",6,48,0.5,4,0.5
"12651",1,0.140625,20.25,0.25464400750007,0.25464400750007,0.25464400750007,144,"1",6,48,0.5,4,1
"12652",1,-0.365017361111111,-210.25,-0.0667385033281394,0,NA,576,"2",6,48,0.5,4,1
"12653",1,0.742798353909465,962.666666666667,0.0402851300626069,0.0402851300626069,0.0402851300626069,1296,"3",6,48,0.5,4,1
"12654",1,0.395061728395062,910.222222222222,0.0729751891130421,0.0729751891130421,0.0729751891130421,2304,"4",6,48,0.5,4,1
"12655",1,0.223544973544974,225.333333333333,0.122941980692971,0.122941980692971,0.122941980692971,1008,"5",6,48,0.5,4,1
"12656",2,0.25,36,0.183503419072274,0.183503419072274,0.183503419072274,144,"1",6,48,0.5,4,1
"12657",2,0.265842013888889,153.125,0.12168993434632,0.12168993434632,0.12168993434632,576,"2",6,48,0.5,4,1
"12658",2,0.310019841269841,401.785714285714,0.0981500494354212,0.0981500494354212,0.0981500494354212,1296,"3",6,48,0.5,4,1
"12659",2,0.349289021164021,804.761904761905,0.0843245452336627,0.0843245452336627,0.0843245452336627,2304,"4",6,48,0.5,4,1
"12660",2,0.428713151927438,432.142857142857,0.0658012670061725,0.0658012670061725,0.0658012670061725,1008,"5",6,48,0.5,4,1
"12661",3,-0.00694444444444444,-1,-0.732050807568877,0,NA,144,"1",6,48,0.5,4,1
"12662",3,0.166666666666667,96,0.133974596215561,0.133974596215561,0.133974596215561,576,"2",6,48,0.5,4,1
"12663",3,0.26101290684624,338.272727272727,0.0946425395748147,0.0946425395748147,0.0946425395748147,1296,"3",6,48,0.5,4,1
"12664",3,0.207049334490741,477.041666666667,0.119261142801432,0.119261142801432,0.119261142801432,2304,"4",6,48,0.5,4,1
"12665",3,0.161477411477411,162.769230769231,0.15301044614008,0.15301044614008,0.15301044614008,1008,"5",6,48,0.5,4,1
"12666",4,-0.113425925925926,-16.3333333333333,-0.195228609334394,0,NA,144,"1",6,48,0.5,4,1
"12667",4,0.354456018518518,204.166666666667,0.0897410101672005,0.0897410101672005,0.0897410101672005,576,"2",6,48,0.5,4,1
"12668",4,0.300974151234568,390.0625,0.106989163318619,0.106989163318619,0.106989163318619,1296,"3",6,48,0.5,4,1
"12669",4,0.417100694444444,961,0.0667434747426172,0.0667434747426172,0.0667434747426172,2304,"4",6,48,0.5,4,1
"12670",4,NA,NA,0,0,0,1008,"5",6,48,0.5,4,1
"12671",5,0.173611111111111,25,0.225403330758517,0.225403330758517,0.225403330758517,144,"1",6,48,0.5,4,1
"12672",5,0.292013888888889,168.2,0.090282347705316,0.090282347705316,0.090282347705316,576,"2",6,48,0.5,4,1
"12673",5,0.191766521423384,248.529411764706,0.140662151152681,0.140662151152681,0.140662151152681,1296,"3",6,48,0.5,4,1
"12674",5,0.302106176900585,696.052631578947,0.0863356148477429,0.0863356148477429,0.0863356148477429,2304,"4",6,48,0.5,4,1
"12675",5,1.24007936507937,1250,0.0202041028867288,0.0202041028867288,0.0202041028867288,1008,"5",6,48,0.5,4,1
"12676",6,-0.340277777777778,-49,-0.0690449676496976,0,NA,144,"1",6,48,0.5,4,1
"12677",6,1.125,648,0.02817468419245,0.02817468419245,0.02817468419245,576,"2",6,48,0.5,4,1
"12678",6,0.28823731138546,373.555555555556,0.116547791401228,0.116547791401228,0.116547791401228,1296,"3",6,48,0.5,4,1
"12679",6,0.232651654411765,536.029411764706,0.135044424176508,0.135044424176508,0.135044424176508,2304,"4",6,48,0.5,4,1
"12680",6,0.174169146825397,175.5625,0.164468308472282,0.164468308472282,0.164468308472282,1008,"5",6,48,0.5,4,1
"12681",7,0.333333333333333,48,0.133974596215561,0.133974596215561,0.133974596215561,144,"1",6,48,0.5,4,1
"12682",7,0.834201388888889,480.5,0.0327958483506484,0.0327958483506484,0.0327958483506484,576,"2",6,48,0.5,4,1
"12683",7,0.207947530864198,269.5,0.154845745271483,0.154845745271483,0.154845745271483,1296,"3",6,48,0.5,4,1
"12684",7,0.583369502314815,1344.08333333333,0.0484161565980525,0.0484161565980525,0.0484161565980525,2304,"4",6,48,0.5,4,1
"12685",7,-0.248015873015873,-250,-0.0954451150103321,0,NA,1008,"5",6,48,0.5,4,1
"12686",8,NA,NA,0,0,0,144,"1",6,48,0.5,4,1
"12687",8,0.355555555555556,204.8,0.0814413464563082,0.0814413464563082,0.0814413464563082,576,"2",6,48,0.5,4,1
"12688",8,0.218890291806958,283.681818181818,0.150577262288222,0.150577262288222,0.150577262288222,1296,"3",6,48,0.5,4,1
"12689",8,0.243265993265993,560.484848484848,0.129739727910971,0.129739727910971,0.129739727910971,2304,"4",6,48,0.5,4,1
"12690",8,0.293019480519481,295.363636363636,0.101658448105817,0.101658448105817,0.101658448105817,1008,"5",6,48,0.5,4,1
"12691",9,0.0850694444444444,12.25,0.345346329292023,0.345346329292023,0.345346329292023,144,"1",6,48,0.5,4,1
"12692",9,-0.586805555555556,-338,-0.0377490433255416,0,NA,576,"2",6,48,0.5,4,1
"12693",9,-3.0625,-3969,-0.00790526135793934,0,NA,1296,"3",6,48,0.5,4,1
"12694",9,0.815007716049383,1877.77777777778,0.0352361787622678,0.0352361787622678,0.0352361787622678,2304,"4",6,48,0.5,4,1
"12695",9,0.445337301587302,448.9,0.077640922060873,0.077640922060873,0.077640922060873,1008,"5",6,48,0.5,4,1
"12696",10,0.280092592592593,40.3333333333333,0.147197134577558,0.147197134577558,0.147197134577558,144,"1",6,48,0.5,4,1
"12697",10,0.255208333333333,147,0.154845745271483,0.154845745271483,0.154845745271483,576,"2",6,48,0.5,4,1
"12698",10,0.348427854938272,451.5625,0.0990201412449039,0.0990201412449039,0.0990201412449039,1296,"3",6,48,0.5,4,1
"12699",10,0.279616013071895,644.235294117647,0.122349573992999,0.122349573992999,0.122349573992999,2304,"4",6,48,0.5,4,1
"12700",10,0.21875,220.5,0.154845745271483,0.154845745271483,0.154845745271483,1008,"5",6,48,0.5,4,1
"12701",1,0.146701388888889,21.125,0.379826327053958,0.379826327053958,0.379826327053958,144,"1",6,48,0.5,4,1.5
"12702",1,0.480769230769231,276.923076923077,0.114938796843216,0.114938796843216,0.114938796843216,576,"2",6,48,0.5,4,1.5
"12703",1,0.385683760683761,499.846153846154,0.121404629786041,0.121404629786041,0.121404629786041,1296,"3",6,48,0.5,4,1.5
"12704",1,0.584541062801932,1346.78260869565,0.0676276592379085,0.0676276592379085,0.0676276592379085,2304,"4",6,48,0.5,4,1.5
"12705",1,-1.27116402116402,-1281.33333333333,-0.0239077579421856,0,NA,1008,"5",6,48,0.5,4,1.5
"12706",2,-0.0416666666666667,-6,-0.414213562373095,0,NA,144,"1",6,48,0.5,4,1.5
"12707",2,-0.729600694444444,-420.25,-0.0476454436543674,0,NA,576,"2",6,48,0.5,4,1.5
"12708",2,-3.40895061728395,-4418,-0.0105823052798226,0,NA,1296,"3",6,48,0.5,4,1.5
"12709",2,1.00446428571429,2314.28571428571,0.039675980607471,0.039675980607471,0.039675980607471,2304,"4",6,48,0.5,4,1.5
"12710",2,0.458581349206349,462.25,0.0978062911036827,0.0978062911036827,0.0978062911036827,1008,"5",6,48,0.5,4,1.5
"12711",3,-0.347222222222222,-50,-0.0954451150103321,0,NA,144,"1",6,48,0.5,4,1.5
"12712",3,0.5,288,0.0871290708247231,0.0871290708247231,0.0871290708247231,576,"2",6,48,0.5,4,1.5
"12713",3,0.607638888888889,787.5,0.0690506637487373,0.0690506637487373,0.0690506637487373,1296,"3",6,48,0.5,4,1.5
"12714",3,0.469219219219219,1081.08108108108,0.0972264957366106,0.0972264957366106,0.0972264957366106,2304,"4",6,48,0.5,4,1.5
"12715",3,0.389277087646653,392.391304347826,0.129428499867986,0.129428499867986,0.129428499867986,1008,"5",6,48,0.5,4,1.5
"12716",4,-0.170138888888889,-24.5,-0.133893419027682,0,NA,144,"1",6,48,0.5,4,1.5
"12717",4,-0.66015625,-380.25,-0.0500305245868344,0,NA,576,"2",6,48,0.5,4,1.5
"12718",4,-0.679098079561043,-880.111111111111,-0.049344364594206,0,NA,1296,"3",6,48,0.5,4,1.5
"12719",4,-4.08333333333333,-9408,-0.00888906370182396,0,NA,2304,"4",6,48,0.5,4,1.5
"12720",4,1.03191137566138,1040.16666666667,0.0387244760676612,0.0387244760676612,0.0387244760676612,1008,"5",6,48,0.5,4,1.5
"12721",5,0.160714285714286,23.1428571428571,0.528595479208968,0.528595479208968,0.528595479208968,144,"1",6,48,0.5,4,1.5
"12722",5,0.208393199233716,120.034482758621,0.286925967187707,0.286925967187707,0.286925967187707,576,"2",6,48,0.5,4,1.5
"12723",5,0.263888888888889,342,0.183503419072274,0.183503419072274,0.183503419072274,1296,"3",6,48,0.5,4,1.5
"12724",5,0.286052009456265,659.063829787234,0.143872354461938,0.143872354461938,0.143872354461938,2304,"4",6,48,0.5,4,1.5
"12725",5,0.423721340388007,427.111111111111,0.0754251194860314,0.0754251194860314,0.0754251194860314,1008,"5",6,48,0.5,4,1.5
"12726",6,-0.444444444444444,-64,-0.0606601717798212,0,NA,144,"1",6,48,0.5,4,1.5
"12727",6,0.694444444444444,400,0.0513167019494862,0.0513167019494862,0.0513167019494862,576,"2",6,48,0.5,4,1.5
"12728",6,NA,NA,0,0,0,1296,"3",6,48,0.5,4,1.5
"12729",6,0.576882102272727,1329.13636363636,0.0665413617948752,0.0665413617948752,0.0665413617948752,2304,"4",6,48,0.5,4,1.5
"12730",6,0.303210678210678,305.636363636364,0.144601077231698,0.144601077231698,0.144601077231698,1008,"5",6,48,0.5,4,1.5
"12731",7,0.140046296296296,20.1666666666667,0.325800137536758,0.325800137536758,0.325800137536758,144,"1",6,48,0.5,4,1.5
"12732",7,0.479383680555556,276.125,0.0890734200592491,0.0890734200592491,0.0890734200592491,576,"2",6,48,0.5,4,1.5
"12733",7,1.01587301587302,1316.57142857143,0.037148332642388,0.037148332642388,0.037148332642388,1296,"3",6,48,0.5,4,1.5
